Gene_id	orthogroup
Tlei_v1.02617-RA	OG0002831
Tlei_v1.13907-RA	OG0002835
Tlei_v1.05735-RA	OG0016518
Tlei_v1.16704-RA	OG0016518
Tlei_v1.16707-RA	OG0016518
Tlei_v1.15298-RA	OG0019792
Tlei_v1.27785-RA	OG0002829
Tlei_v1.27782-RA	OG0002829
Tlei_v1.17932-RA	OG0002828
Tlei_v1.13802-RA	OG0002828
Tlei_v1.17329-RA	OG0002826
Tlei_v1.24069-RA	OG0002826
Tlei_v1.00239-RA	OG0002821
Tlei_v1.00245-RA	OG0002821
Tlei_v1.03049-RA	OG0000086
Tlei_v1.11487-RA	OG0000086
Tlei_v1.25098-RA	OG0000085
Tlei_v1.25035-RA	OG0000085
Tlei_v1.25093-RA	OG0000085
Tlei_v1.23345-RA	OG0000082
Tlei_v1.20647-RA	OG0000082
Tlei_v1.30151-RA	OG0000082
Tlei_v1.15529-RA	OG0000082
Tlei_v1.21304-RA	OG0000082
Tlei_v1.20153-RA	OG0000082
Tlei_v1.09745-RA	OG0000082
Tlei_v1.14420-RA	OG0000082
Tlei_v1.12795-RA	OG0000082
Tlei_v1.07257-RA	OG0000082
Tlei_v1.29311-RA	OG0000082
Tlei_v1.09562-RA	OG0002770
Tlei_v1.09558-RA	OG0002770
Tlei_v1.09570-RA	OG0002770
Tlei_v1.16364-RA	OG0000553
Tlei_v1.14109-RA	OG0000553
Tlei_v1.06748-RA	OG0000553
Tlei_v1.11884-RA	OG0001143
Tlei_v1.14445-RB	OG0001142
Tlei_v1.14444-RA	OG0001142
Tlei_v1.03115-RA	OG0001149
Tlei_v1.08619-RA	OG0001149
Tlei_v1.04335-RB	OG0001149
Tlei_v1.25095-RA	OG0001148
Tlei_v1.14817-RA	OG0002489
Tlei_v1.14816-RA	OG0002489
Tlei_v1.14818-RA	OG0002489
Tlei_v1.20421-RA	OG0002486
Tlei_v1.20475-RA	OG0002486
Tlei_v1.15161-RA	OG0002481
Tlei_v1.13039-RA	OG0001999
Tlei_v1.28954-RA	OG0000439
Tlei_v1.14720-RA	OG0000439
Tlei_v1.17116-RA	OG0000434
Tlei_v1.15650-RA	OG0000435
Tlei_v1.25693-RA	OG0000433
Tlei_v1.29533-RA	OG0000431
Tlei_v1.28270-RA	OG0000431
Tlei_v1.29131-RA	OG0016508
Tlei_v1.28115-RA	OG0016508
Tlei_v1.24456-RA	OG0001709
Tlei_v1.25999-RA	OG0001705
Tlei_v1.25998-RA	OG0001705
Tlei_v1.15435-RA	OG0001705
Tlei_v1.09790-RA	OG0001701
Tlei_v1.09302-RA	OG0005285
Tlei_v1.22575-RA	OG0001442
Tlei_v1.13735-RA	OG0001442
Tlei_v1.08160-RA	OG0001445
Tlei_v1.12069-RA	OG0005134
Tlei_v1.12478-RA	OG0005134
Tlei_v1.19027-RA	OG0000119
Tlei_v1.11569-RA	OG0019732
Tlei_v1.00519-RA	OG0019732
Tlei_v1.16157-RA	OG0019752
Tlei_v1.26147-RA	OG0000110
Tlei_v1.20190-RA	OG0000110
Tlei_v1.02774-RA	OG0000110
Tlei_v1.28075-RA	OG0000110
Tlei_v1.02303-RA	OG0000110
Tlei_v1.01033-RA	OG0000113
Tlei_v1.22935-RA	OG0000113
Tlei_v1.31868-RA	OG0000113
Tlei_v1.08678-RA	OG0000113
Tlei_v1.16710-RA	OG0000113
Tlei_v1.07724-RA	OG0000113
Tlei_v1.19305-RA	OG0000113
Tlei_v1.06532-RA	OG0000113
Tlei_v1.10717-RA	OG0000112
Tlei_v1.18999-RA	OG0000112
Tlei_v1.08840-RA	OG0000112
Tlei_v1.06214-RA	OG0000112
Tlei_v1.17680-RA	OG0000112
Tlei_v1.07747-RA	OG0000112
Tlei_v1.13550-RA	OG0000112
Tlei_v1.11720-RA	OG0000112
Tlei_v1.11721-RA	OG0000112
Tlei_v1.02863-RA	OG0000112
Tlei_v1.00829-RA	OG0000112
Tlei_v1.10562-RA	OG0000112
Tlei_v1.20231-RA	OG0000112
Tlei_v1.15158-RA	OG0000112
Tlei_v1.04245-RA	OG0000112
Tlei_v1.15316-RA	OG0000112
Tlei_v1.06085-RA	OG0000112
Tlei_v1.11942-RA	OG0000112
Tlei_v1.09269-RA	OG0002548
Tlei_v1.09279-RA	OG0002548
Tlei_v1.01190-RA	OG0016505
Tlei_v1.01556-RA	OG0016505
Tlei_v1.01070-RA	OG0016505
Tlei_v1.19453-RA	OG0016190
Tlei_v1.13165-RA	OG0002844
Tlei_v1.10809-RA	OG0002846
Tlei_v1.25300-RA	OG0002841
Tlei_v1.31332-RA	OG0002841
Tlei_v1.03665-RA	OG0002841
Tlei_v1.06047-RA	OG0002841
Tlei_v1.00826-RA	OG0002849
Tlei_v1.22330-RA	OG0002849
Tlei_v1.12263-RA	OG0005547
Tlei_v1.12260-RA	OG0005547
Tlei_v1.14532-RA	OG0004490
Tlei_v1.11896-RB	OG0002719
Tlei_v1.19512-RA	OG0002719
Tlei_v1.30615-RA	OG0002715
Tlei_v1.11765-RA	OG0000573
Tlei_v1.06195-RA	OG0000573
Tlei_v1.23202-RA	OG0000573
Tlei_v1.00767-RA	OG0000572
Tlei_v1.12190-RA	OG0000572
Tlei_v1.16254-RA	OG0000572
Tlei_v1.07499-RA	OG0000572
Tlei_v1.16398-RA	OG0000572
Tlei_v1.15325-RA	OG0000572
Tlei_v1.16382-RA	OG0000572
Tlei_v1.23293-RA	OG0000571
Tlei_v1.13719-RA	OG0000571
Tlei_v1.13711-RA	OG0000571
Tlei_v1.00220-RA	OG0000571
Tlei_v1.09511-RA	OG0000571
Tlei_v1.00817-RA	OG0000571
Tlei_v1.07285-RA	OG0000571
Tlei_v1.13816-RA	OG0000571
Tlei_v1.17687-RA	OG0000571
Tlei_v1.19686-RA	OG0000570
Tlei_v1.19377-RA	OG0000570
Tlei_v1.28085-RA	OG0000570
Tlei_v1.25038-RA	OG0000570
Tlei_v1.00418-RA	OG0000570
Tlei_v1.13451-RA	OG0000570
Tlei_v1.22616-RA	OG0000570
Tlei_v1.05834-RA	OG0000570
Tlei_v1.05833-RA	OG0000570
Tlei_v1.05835-RA	OG0000570
Tlei_v1.19093-RA	OG0000575
Tlei_v1.14137-RA	OG0000575
Tlei_v1.19092-RA	OG0000575
Tlei_v1.03144-RA	OG0000574
Tlei_v1.03169-RA	OG0000574
Tlei_v1.03152-RA	OG0000574
Tlei_v1.03160-RA	OG0000574
Tlei_v1.03162-RA	OG0000574
Tlei_v1.15494-RA	OG0001168
Tlei_v1.08635-RA	OG0001168
Tlei_v1.31723-RA	OG0001168
Tlei_v1.28317-RA	OG0001168
Tlei_v1.16686-RA	OG0001163
Tlei_v1.24910-RB	OG0001162
Tlei_v1.26139-RA	OG0001162
Tlei_v1.25893-RA	OG0001162
Tlei_v1.28780-RA	OG0001167
Tlei_v1.23179-RA	OG0001166
Tlei_v1.23188-RA	OG0001166
Tlei_v1.08853-RA	OG0001166
Tlei_v1.04923-RA	OG0000416
Tlei_v1.19785-RA	OG0000417
Tlei_v1.00636-RA	OG0000413
Tlei_v1.21888-RA	OG0000419
Tlei_v1.28038-RA	OG0016173
Tlei_v1.04302-RA	OG0019770
Tlei_v1.14074-RA	OG0019770
Tlei_v1.30173-RA	OG0003142
Tlei_v1.30177-RA	OG0003142
Tlei_v1.30174-RA	OG0003141
Tlei_v1.30079-RA	OG0003148
Tlei_v1.30077-RA	OG0003148
Tlei_v1.11648-RA	OG0019823
Tlei_v1.02921-RA	OG0019823
Tlei_v1.03296-RA	OG0016350
Tlei_v1.25169-RA	OG0001895
Tlei_v1.28565-RA	OG0001765
Tlei_v1.28567-RA	OG0001766
Tlei_v1.09154-RA	OG0001762
Tlei_v1.22090-RA	OG0001762
Tlei_v1.20958-RA	OG0001429
Tlei_v1.31803-RB	OG0000385
Tlei_v1.31810-RA	OG0000385
Tlei_v1.31804-RA	OG0000385
Tlei_v1.31809-RA	OG0000385
Tlei_v1.03140-RA	OG0000380
Tlei_v1.22920-RA	OG0000382
Tlei_v1.22910-RA	OG0000382
Tlei_v1.22964-RA	OG0000382
Tlei_v1.22948-RA	OG0000382
Tlei_v1.23111-RA	OG0000382
Tlei_v1.22957-RA	OG0000382
Tlei_v1.25179-RA	OG0000383
Tlei_v1.25176-RA	OG0000383
Tlei_v1.25175-RA	OG0000383
Tlei_v1.25178-RA	OG0000383
Tlei_v1.04209-RA	OG0000389
Tlei_v1.25748-RA	OG0001390
Tlei_v1.21822-RA	OG0001398
Tlei_v1.05850-RA	OG0005612
Tlei_v1.10211-RA	OG0005612
Tlei_v1.23208-RA	OG0004064
Tlei_v1.23207-RA	OG0004064
Tlei_v1.02168-RA	OG0006515
Tlei_v1.02165-RA	OG0006515
Tlei_v1.18219-RA	OG0004602
Tlei_v1.17917-RA	OG0019698
Tlei_v1.29678-RA	OG0019698
Tlei_v1.19226-RA	OG0019699
Tlei_v1.20155-RA	OG0019820
Tlei_v1.15900-RA	OG0002525
Tlei_v1.01852-RA	OG0001955
Tlei_v1.29834-RA	OG0001951
Tlei_v1.01970-RA	OG0001951
Tlei_v1.05091-RA	OG0000601
Tlei_v1.17454-RA	OG0000600
Tlei_v1.19579-RA	OG0000600
Tlei_v1.23594-RA	OG0000603
Tlei_v1.24360-RA	OG0000606
Tlei_v1.24366-RA	OG0000606
Tlei_v1.00211-RA	OG0000609
Tlei_v1.15480-RA	OG0000077
Tlei_v1.26748-RA	OG0000077
Tlei_v1.01022-RA	OG0000077
Tlei_v1.24730-RA	OG0015161
Tlei_v1.08690-RA	OG0005554
Tlei_v1.01188-RA	OG0019739
Tlei_v1.14106-RA	OG0019826
Tlei_v1.03052-RA	OG0019826
Tlei_v1.21135-RA	OG0005075
Tlei_v1.29508-RA	OG0005074
Tlei_v1.30918-RA	OG0009219
Tlei_v1.01492-RB	OG0002869
Tlei_v1.27334-RA	OG0002869
Tlei_v1.24929-RA	OG0002869
Tlei_v1.22653-RA	OG0002869
Tlei_v1.27070-RA	OG0002869
Tlei_v1.22587-RA	OG0002868
Tlei_v1.04037-RA	OG0002868
Tlei_v1.13771-RA	OG0002868
Tlei_v1.25982-RA	OG0004479
Tlei_v1.10757-RA	OG0002861
Tlei_v1.10632-RA	OG0002861
Tlei_v1.01755-RB	OG0002860
Tlei_v1.18692-RB	OG0002860
Tlei_v1.18694-RA	OG0002860
Tlei_v1.10556-RA	OG0002860
Tlei_v1.11582-RA	OG0002860
Tlei_v1.32069-RA	OG0002867
Tlei_v1.15008-RA	OG0002731
Tlei_v1.31640-RA	OG0002737
Tlei_v1.31636-RA	OG0002737
Tlei_v1.05112-RA	OG0002735
Tlei_v1.27748-RA	OG0002739
Tlei_v1.27726-RA	OG0002739
Tlei_v1.27725-RA	OG0002739
Tlei_v1.16663-RA	OG0000591
Tlei_v1.02223-RA	OG0000590
Tlei_v1.29843-RA	OG0000593
Tlei_v1.31134-RA	OG0000594
Tlei_v1.13244-RA	OG0000598
Tlei_v1.13246-RA	OG0000598
Tlei_v1.13247-RA	OG0000598
Tlei_v1.07025-RA	OG0001187
Tlei_v1.08659-RA	OG0001187
Tlei_v1.24625-RA	OG0001187
Tlei_v1.16727-RA	OG0001188
Tlei_v1.05316-RA	OG0001188
Tlei_v1.04710-RA	OG0001188
Tlei_v1.22369-RA	OG0001188
Tlei_v1.22372-RA	OG0001188
Tlei_v1.13674-RA	OG0001749
Tlei_v1.00903-RA	OG0001749
Tlei_v1.21505-RA	OG0001743
Tlei_v1.21498-RA	OG0001743
Tlei_v1.10822-RA	OG0001742
Tlei_v1.13671-RA	OG0001747
Tlei_v1.23124-RA	OG0001746
Tlei_v1.04724-RA	OG0001746
Tlei_v1.05677-RA	OG0001744
Tlei_v1.29075-RA	OG0016448
Tlei_v1.12479-RA	OG0002295
Tlei_v1.11427-RA	OG0000839
Tlei_v1.12308-RA	OG0000839
Tlei_v1.12312-RA	OG0000839
Tlei_v1.12304-RA	OG0000839
Tlei_v1.12314-RA	OG0000839
Tlei_v1.12336-RA	OG0000839
Tlei_v1.00920-RA	OG0000832
Tlei_v1.31805-RA	OG0000830
Tlei_v1.00411-RA	OG0000836
Tlei_v1.22190-RA	OG0000836
Tlei_v1.22988-RA	OG0000837
Tlei_v1.15230-RA	OG0005248
Tlei_v1.15209-RA	OG0005248
Tlei_v1.21311-RA	OG0001403
Tlei_v1.31218-RA	OG0016444
Tlei_v1.05265-RA	OG0016444
Tlei_v1.22632-RA	OG0014860
Tlei_v1.12546-RA	OG0004758
Tlei_v1.02870-RA	OG0004871
Tlei_v1.29889-RB	OG0016483
Tlei_v1.26654-RA	OG0016483
Tlei_v1.21323-RA	OG0016574
Tlei_v1.00527-RA	OG0019733
Tlei_v1.15068-RA	OG0019733
Tlei_v1.22415-RA	OG0019678
Tlei_v1.07079-RA	OG0019678
Tlei_v1.22490-RA	OG0019679
Tlei_v1.31217-RA	OG0019909
Tlei_v1.12787-RA	OG0002508
Tlei_v1.22850-RA	OG0002505
Tlei_v1.11734-RA	OG0002507
Tlei_v1.29937-RA	OG0001977
Tlei_v1.00640-RA	OG0000624
Tlei_v1.17970-RA	OG0000622
Tlei_v1.17980-RA	OG0000622
Tlei_v1.27306-RA	OG0000628
Tlei_v1.04821-RA	OG0002088
Tlei_v1.24308-RA	OG0002081
Tlei_v1.24306-RA	OG0002081
Tlei_v1.24311-RA	OG0002080
Tlei_v1.24310-RA	OG0002080
Tlei_v1.25901-RA	OG0002086
Tlei_v1.24185-RA	OG0002086
Tlei_v1.21196-RA	OG0000023
Tlei_v1.16832-RA	OG0000023
Tlei_v1.09199-RA	OG0000023
Tlei_v1.05055-RA	OG0000023
Tlei_v1.17195-RA	OG0000023
Tlei_v1.27318-RA	OG0000023
Tlei_v1.28521-RA	OG0000023
Tlei_v1.01907-RA	OG0000023
Tlei_v1.26082-RA	OG0000023
Tlei_v1.05707-RA	OG0000023
Tlei_v1.27263-RA	OG0000023
Tlei_v1.16827-RA	OG0000023
Tlei_v1.14163-RA	OG0000023
Tlei_v1.11492-RA	OG0000023
Tlei_v1.03272-RA	OG0000023
Tlei_v1.02738-RA	OG0000023
Tlei_v1.25996-RA	OG0000023
Tlei_v1.08885-RA	OG0000023
Tlei_v1.30323-RA	OG0000023
Tlei_v1.30792-RA	OG0000023
Tlei_v1.02866-RA	OG0000023
Tlei_v1.29136-RA	OG0000023
Tlei_v1.12342-RA	OG0000023
Tlei_v1.04419-RA	OG0000023
Tlei_v1.02844-RA	OG0000023
Tlei_v1.13360-RA	OG0000023
Tlei_v1.08995-RA	OG0000023
Tlei_v1.23078-RA	OG0000023
Tlei_v1.31192-RA	OG0000023
Tlei_v1.21150-RA	OG0000023
Tlei_v1.10575-RB	OG0000022
Tlei_v1.10687-RA	OG0000022
Tlei_v1.15261-RA	OG0000022
Tlei_v1.13762-RA	OG0000022
Tlei_v1.17720-RA	OG0000022
Tlei_v1.18007-RA	OG0000022
Tlei_v1.10400-RA	OG0000022
Tlei_v1.08969-RA	OG0000022
Tlei_v1.18895-RA	OG0000022
Tlei_v1.04364-RA	OG0000022
Tlei_v1.07335-RA	OG0000022
Tlei_v1.17577-RA	OG0000022
Tlei_v1.05901-RA	OG0000022
Tlei_v1.26007-RA	OG0000022
Tlei_v1.26038-RA	OG0000022
Tlei_v1.16452-RA	OG0000022
Tlei_v1.16451-RA	OG0000022
Tlei_v1.02602-RA	OG0000022
Tlei_v1.11853-RA	OG0000022
Tlei_v1.07244-RA	OG0000022
Tlei_v1.07707-RA	OG0000022
Tlei_v1.15200-RA	OG0000022
Tlei_v1.07706-RA	OG0000022
Tlei_v1.10341-RA	OG0000022
Tlei_v1.00710-RA	OG0000022
Tlei_v1.06201-RA	OG0000022
Tlei_v1.17831-RA	OG0000022
Tlei_v1.25937-RA	OG0000022
Tlei_v1.10340-RA	OG0000022
Tlei_v1.18943-RA	OG0000022
Tlei_v1.07685-RA	OG0000022
Tlei_v1.15195-RA	OG0000022
Tlei_v1.27946-RA	OG0000022
Tlei_v1.02720-RA	OG0000022
Tlei_v1.10238-RA	OG0000022
Tlei_v1.23158-RA	OG0000022
Tlei_v1.00674-RA	OG0000022
Tlei_v1.13690-RA	OG0000022
Tlei_v1.24754-RA	OG0000022
Tlei_v1.13806-RA	OG0000022
Tlei_v1.06181-RA	OG0000022
Tlei_v1.02510-RA	OG0000022
Tlei_v1.06205-RA	OG0000022
Tlei_v1.17627-RA	OG0000022
Tlei_v1.17766-RA	OG0000022
Tlei_v1.00492-RA	OG0000022
Tlei_v1.02875-RA	OG0000022
Tlei_v1.00514-RA	OG0000022
Tlei_v1.20544-RA	OG0000022
Tlei_v1.07323-RA	OG0000022
Tlei_v1.09105-RA	OG0000022
Tlei_v1.15219-RA	OG0000022
Tlei_v1.04374-RA	OG0000022
Tlei_v1.15085-RA	OG0000022
Tlei_v1.07330-RA	OG0000022
Tlei_v1.13730-RA	OG0000022
Tlei_v1.04128-RA	OG0000022
Tlei_v1.17682-RA	OG0000022
Tlei_v1.06233-RA	OG0000022
Tlei_v1.17666-RA	OG0000022
Tlei_v1.10820-RA	OG0000022
Tlei_v1.16310-RA	OG0000022
Tlei_v1.02711-RA	OG0000022
Tlei_v1.17830-RA	OG0000022
Tlei_v1.16176-RA	OG0000022
Tlei_v1.05859-RA	OG0000022
Tlei_v1.13720-RA	OG0000022
Tlei_v1.10552-RA	OG0000022
Tlei_v1.10383-RA	OG0000022
Tlei_v1.02586-RA	OG0000022
Tlei_v1.04597-RA	OG0000022
Tlei_v1.22366-RA	OG0000022
Tlei_v1.25745-RA	OG0000025
Tlei_v1.15258-RA	OG0000025
Tlei_v1.13953-RA	OG0000025
Tlei_v1.00992-RA	OG0000025
Tlei_v1.04498-RA	OG0000025
Tlei_v1.10555-RA	OG0000025
Tlei_v1.13751-RA	OG0000025
Tlei_v1.02484-RA	OG0000025
Tlei_v1.11735-RA	OG0000025
Tlei_v1.12115-RA	OG0000025
Tlei_v1.02638-RA	OG0000025
Tlei_v1.18866-RA	OG0000025
Tlei_v1.13739-RA	OG0000025
Tlei_v1.08868-RA	OG0000025
Tlei_v1.17650-RA	OG0000025
Tlei_v1.07288-RA	OG0000025
Tlei_v1.02934-RA	OG0000025
Tlei_v1.15243-RA	OG0000025
Tlei_v1.10656-RA	OG0000025
Tlei_v1.06013-RA	OG0000025
Tlei_v1.06247-RA	OG0000025
Tlei_v1.00637-RA	OG0000025
Tlei_v1.11616-RA	OG0000025
Tlei_v1.23129-RA	OG0000025
Tlei_v1.08778-RA	OG0000025
Tlei_v1.08831-RA	OG0000025
Tlei_v1.13620-RA	OG0000025
Tlei_v1.02879-RA	OG0000025
Tlei_v1.18750-RA	OG0000025
Tlei_v1.08949-RA	OG0000025
Tlei_v1.26649-RA	OG0000025
Tlei_v1.22544-RA	OG0000025
Tlei_v1.12095-RA	OG0000025
Tlei_v1.11614-RA	OG0000025
Tlei_v1.07325-RA	OG0000025
Tlei_v1.10611-RA	OG0001211
Tlei_v1.10235-RA	OG0001210
Tlei_v1.05931-RA	OG0001210
Tlei_v1.13547-RA	OG0001210
Tlei_v1.16327-RA	OG0001212
Tlei_v1.16413-RA	OG0001212
Tlei_v1.13731-RA	OG0001212
Tlei_v1.02976-RA	OG0001212
Tlei_v1.22408-RA	OG0001212
Tlei_v1.18012-RA	OG0001215
Tlei_v1.09338-RA	OG0001215
Tlei_v1.00962-RA	OG0001215
Tlei_v1.27146-RA	OG0001214
Tlei_v1.27144-RA	OG0001214
Tlei_v1.27141-RA	OG0001214
Tlei_v1.27142-RA	OG0001214
Tlei_v1.25765-RA	OG0001217
Tlei_v1.23178-RA	OG0001217
Tlei_v1.08706-RA	OG0001217
Tlei_v1.31990-RA	OG0001217
Tlei_v1.21209-RA	OG0001216
Tlei_v1.21202-RA	OG0001216
Tlei_v1.09748-RA	OG0001219
Tlei_v1.09747-RA	OG0001219
Tlei_v1.21326-RA	OG0001219
Tlei_v1.26510-RA	OG0001219
Tlei_v1.26507-RA	OG0001219
Tlei_v1.12786-RA	OG0001219
Tlei_v1.19441-RA	OG0001219
Tlei_v1.06475-RA	OG0001218
Tlei_v1.03122-RA	OG0001218
Tlei_v1.27220-RA	OG0001218
Tlei_v1.11442-RA	OG0001218
Tlei_v1.03322-RA	OG0002881
Tlei_v1.17427-RA	OG0002881
Tlei_v1.23424-RA	OG0002881
Tlei_v1.31212-RA	OG0002881
Tlei_v1.07798-RA	OG0002880
Tlei_v1.30730-RA	OG0002880
Tlei_v1.27906-RA	OG0002880
Tlei_v1.13411-RA	OG0002880
Tlei_v1.16432-RB	OG0002887
Tlei_v1.08817-RA	OG0002887
Tlei_v1.20239-RA	OG0002887
Tlei_v1.09193-RB	OG0002887
Tlei_v1.18981-RB	OG0002887
Tlei_v1.03559-RA	OG0002889
Tlei_v1.21033-RA	OG0002889
Tlei_v1.21023-RA	OG0002889
Tlei_v1.13943-RA	OG0005423
Tlei_v1.01061-RA	OG0003044
Tlei_v1.06108-RB	OG0003044
Tlei_v1.01103-RA	OG0003040
Tlei_v1.03351-RA	OG0003040
Tlei_v1.01979-RA	OG0003104
Tlei_v1.14310-RA	OG0002319
Tlei_v1.14141-RA	OG0002314
Tlei_v1.14142-RA	OG0002314
Tlei_v1.15178-RA	OG0002316
Tlei_v1.02619-RA	OG0002316
Tlei_v1.03968-RA	OG0003269
Tlei_v1.28618-RA	OG0002270
Tlei_v1.25106-RA	OG0000810
Tlei_v1.22891-RA	OG0000812
Tlei_v1.22950-RA	OG0000812
Tlei_v1.22961-RA	OG0000812
Tlei_v1.12087-RA	OG0000815
Tlei_v1.12081-RA	OG0000815
Tlei_v1.29519-RB	OG0000817
Tlei_v1.08576-RA	OG0000817
Tlei_v1.03092-RA	OG0005506
Tlei_v1.03044-RA	OG0005506
Tlei_v1.19498-RA	OG0005264
Tlei_v1.06706-RA	OG0005264
Tlei_v1.19534-RA	OG0005266
Tlei_v1.24934-RA	OG0016507
Tlei_v1.23001-RA	OG0005192
Tlei_v1.02264-RA	OG0005191
Tlei_v1.10745-RB	OG0019658
Tlei_v1.14921-RA	OG0000258
Tlei_v1.23436-RB	OG0000258
Tlei_v1.24637-RA	OG0000258
Tlei_v1.18334-RA	OG0000251
Tlei_v1.02769-RA	OG0000254
Tlei_v1.13894-RA	OG0000254
Tlei_v1.26058-RA	OG0000255
Tlei_v1.18414-RA	OG0000255
Tlei_v1.11769-RA	OG0000106
Tlei_v1.06103-RA	OG0000106
Tlei_v1.20249-RA	OG0000106
Tlei_v1.10413-RA	OG0000106
Tlei_v1.11820-RA	OG0000106
Tlei_v1.04589-RA	OG0000106
Tlei_v1.18056-RA	OG0000106
Tlei_v1.04480-RA	OG0000106
Tlei_v1.11899-RA	OG0000106
Tlei_v1.18620-RA	OG0000106
Tlei_v1.07203-RA	OG0000106
Tlei_v1.02937-RA	OG0000106
Tlei_v1.02604-RA	OG0000106
Tlei_v1.04460-RA	OG0000106
Tlei_v1.17665-RA	OG0000106
Tlei_v1.09089-RA	OG0000106
Tlei_v1.00529-RA	OG0000106
Tlei_v1.17764-RA	OG0000106
Tlei_v1.11740-RA	OG0000106
Tlei_v1.18947-RA	OG0000106
Tlei_v1.11546-RA	OG0000106
Tlei_v1.13867-RA	OG0000106
Tlei_v1.18912-RA	OG0000106
Tlei_v1.17624-RA	OG0000106
Tlei_v1.16325-RA	OG0000106
Tlei_v1.31436-RA	OG0001023
Tlei_v1.06716-RA	OG0001025
Tlei_v1.06717-RA	OG0001025
Tlei_v1.09994-RA	OG0001025
Tlei_v1.24493-RA	OG0005465
Tlei_v1.18139-RA	OG0000101
Tlei_v1.18138-RA	OG0000101
Tlei_v1.18146-RA	OG0000101
Tlei_v1.18145-RA	OG0000101
Tlei_v1.27062-RA	OG0000648
Tlei_v1.11490-RA	OG0000643
Tlei_v1.06394-RA	OG0000642
Tlei_v1.03323-RA	OG0016549
Tlei_v1.03326-RA	OG0016549
Tlei_v1.05826-RA	OG0016548
Tlei_v1.03084-RA	OG0016548
Tlei_v1.01296-RA	OG0006319
Tlei_v1.09217-RA	OG0016096
Tlei_v1.09215-RA	OG0016096
Tlei_v1.09368-RA	OG0003849
Tlei_v1.13575-RA	OG0019731
Tlei_v1.00475-RA	OG0019731
Tlei_v1.04769-RA	OG0005036
Tlei_v1.12431-RA	OG0001237
Tlei_v1.25062-RA	OG0001236
Tlei_v1.25110-RA	OG0001236
Tlei_v1.25102-RA	OG0001236
Tlei_v1.25057-RA	OG0001236
Tlei_v1.25115-RA	OG0001236
Tlei_v1.25099-RA	OG0001236
Tlei_v1.25079-RA	OG0001236
Tlei_v1.25101-RA	OG0001235
Tlei_v1.25081-RA	OG0001235
Tlei_v1.25104-RA	OG0001235
Tlei_v1.25096-RA	OG0001235
Tlei_v1.25088-RA	OG0001235
Tlei_v1.23895-RA	OG0001233
Tlei_v1.13421-RB	OG0001233
Tlei_v1.26606-RA	OG0001233
Tlei_v1.26608-RA	OG0001233
Tlei_v1.26600-RA	OG0001233
Tlei_v1.11902-RA	OG0001232
Tlei_v1.03999-RA	OG0001232
Tlei_v1.24711-RA	OG0001232
Tlei_v1.25786-RA	OG0001232
Tlei_v1.27832-RA	OG0001232
Tlei_v1.06405-RA	OG0001232
Tlei_v1.23898-RA	OG0001232
Tlei_v1.14917-RA	OG0001231
Tlei_v1.16588-RA	OG0001231
Tlei_v1.20110-RA	OG0001231
Tlei_v1.04595-RA	OG0001231
Tlei_v1.04587-RA	OG0001231
Tlei_v1.11771-RA	OG0001231
Tlei_v1.23262-RA	OG0001230
Tlei_v1.16199-RA	OG0001230
Tlei_v1.05989-RA	OG0001230
Tlei_v1.15544-RA	OG0001230
Tlei_v1.15545-RA	OG0001230
Tlei_v1.22526-RA	OG0019683
Tlei_v1.22525-RA	OG0019682
Tlei_v1.23122-RA	OG0019682
Tlei_v1.15331-RA	OG0019681
Tlei_v1.01757-RA	OG0019687
Tlei_v1.31368-RA	OG0019687
Tlei_v1.22615-RA	OG0019686
Tlei_v1.10392-RA	OG0016456
Tlei_v1.18969-RA	OG0016456
Tlei_v1.13776-RA	OG0001830
Tlei_v1.22592-RA	OG0001830
Tlei_v1.25913-RA	OG0001830
Tlei_v1.17226-RA	OG0001833
Tlei_v1.07255-RA	OG0001833
Tlei_v1.07254-RA	OG0001833
Tlei_v1.09880-RA	OG0001833
Tlei_v1.29012-RA	OG0001832
Tlei_v1.29011-RA	OG0001832
Tlei_v1.29010-RA	OG0001832
Tlei_v1.20554-RA	OG0001835
Tlei_v1.16293-RA	OG0001835
Tlei_v1.08886-RA	OG0001835
Tlei_v1.06101-RA	OG0001835
Tlei_v1.00410-RA	OG0001834
Tlei_v1.00424-RA	OG0001834
Tlei_v1.00456-RA	OG0001836
Tlei_v1.19411-RA	OG0001836
Tlei_v1.04708-RA	OG0001836
Tlei_v1.07024-RA	OG0001836
Tlei_v1.10322-RA	OG0001836
Tlei_v1.19227-RA	OG0001836
Tlei_v1.13967-RA	OG0001839
Tlei_v1.10721-RA	OG0001839
Tlei_v1.13652-RA	OG0001839
Tlei_v1.17669-RA	OG0001839
Tlei_v1.02465-RA	OG0001838
Tlei_v1.00820-RC	OG0001838
Tlei_v1.02771-RA	OG0001838
Tlei_v1.10589-RA	OG0001838
Tlei_v1.12056-RA	OG0002336
Tlei_v1.12035-RA	OG0002336
Tlei_v1.22952-RA	OG0002332
Tlei_v1.28995-RA	OG0000781
Tlei_v1.28993-RA	OG0000781
Tlei_v1.28994-RA	OG0000781
Tlei_v1.09214-RA	OG0000782
Tlei_v1.11073-RA	OG0000786
Tlei_v1.11072-RA	OG0000786
Tlei_v1.28905-RA	OG0002259
Tlei_v1.17287-RA	OG0002259
Tlei_v1.25731-RA	OG0001785
Tlei_v1.07508-RA	OG0001780
