"og_id"	"Tfas_length"	"Tlei_length"	"difference"	"diff_per_Tfas"	"diff_per_Tlei"	"completeness"
"OG0015041"	4386	4386	0	0	0	"both complete"
"OG0015042"	996	792	-204	-0.204819277108434	-0.257575757575758	"both complete"
"OG0015043"	822	1524	702	0.854014598540146	0.460629921259843	"one complete"
"OG0015044"	3540	3591	51	0.0144067796610169	0.0142021720969089	"one complete"
"OG0015045"	912	906	-6	-0.00657894736842105	-0.00662251655629139	"both complete"
"OG0015046"	1740	1599	-141	-0.0810344827586207	-0.0881801125703565	"both complete"
"OG0015047"	1356	1233	-123	-0.0907079646017699	-0.0997566909975669	"both complete"
"OG0015048"	477	360	-117	-0.245283018867925	-0.325	"both complete"
"OG0015049"	705	540	-165	-0.234042553191489	-0.305555555555556	"one complete"
"OG0015050"	687	687	0	0	0	"both complete"
"OG0015051"	1392	1692	300	0.21551724137931	0.177304964539007	"both complete"
"OG0015052"	1317	1314	-3	-0.00227790432801822	-0.00228310502283105	"one complete"
"OG0015053"	1374	753	-621	-0.451965065502183	-0.824701195219124	"both complete"
"OG0015054"	519	429	-90	-0.173410404624277	-0.20979020979021	"one complete"
"OG0015055"	282	282	0	0	0	"both complete"
"OG0015056"	5022	5505	483	0.0961768219832736	0.0877384196185286	"one complete"
"OG0015057"	2358	2448	90	0.0381679389312977	0.0367647058823529	"both complete"
"OG0015058"	1482	1512	30	0.0202429149797571	0.0198412698412698	"both complete"
"OG0015059"	1320	1401	81	0.0613636363636364	0.0578158458244111	"one complete"
"OG0015060"	822	354	-468	-0.569343065693431	-1.32203389830508	"both complete"
"OG0015061"	2748	2745	-3	-0.00109170305676856	-0.00109289617486339	"one complete"
"OG0015062"	2316	882	-1434	-0.619170984455959	-1.62585034013605	"both complete"
"OG0015063"	1323	1416	93	0.0702947845804989	0.0656779661016949	"both complete"
"OG0015064"	1602	1386	-216	-0.134831460674157	-0.155844155844156	"both complete"
"OG0015065"	2547	2547	0	0	0	"both complete"
"OG0015066"	1509	1509	0	0	0	"both complete"
"OG0015067"	981	924	-57	-0.0581039755351682	-0.0616883116883117	"one complete"
"OG0015068"	1293	1293	0	0	0	"both complete"
"OG0015069"	540	933	393	0.727777777777778	0.421221864951768	"both complete"
"OG0015070"	1389	1380	-9	-0.00647948164146868	-0.00652173913043478	"one complete"
"OG0015071"	693	693	0	0	0	"one complete"
"OG0015072"	2454	2463	9	0.00366748166259169	0.00365408038976857	"both complete"
"OG0015073"	1653	1653	0	0	0	"both complete"
"OG0015074"	729	747	18	0.0246913580246914	0.0240963855421687	"one complete"
"OG0015075"	1101	1560	459	0.416893732970027	0.294230769230769	"one complete"
"OG0015076"	1314	1311	-3	-0.00228310502283105	-0.0022883295194508	"both complete"
"OG0015077"	231	228	-3	-0.012987012987013	-0.0131578947368421	"one complete"
"OG0015078"	507	381	-126	-0.248520710059172	-0.330708661417323	"one complete"
"OG0015079"	1362	1362	0	0	0	"both complete"
"OG0015080"	1623	1608	-15	-0.00924214417744917	-0.00932835820895522	"one complete"
"OG0015081"	1050	1239	189	0.18	0.152542372881356	"both complete"
"OG0015082"	1503	1506	3	0.00199600798403194	0.00199203187250996	"both complete"
"OG0015083"	1203	1200	-3	-0.00249376558603491	-0.0025	"one complete"
"OG0015084"	1284	1158	-126	-0.0981308411214953	-0.10880829015544	"both complete"
"OG0015085"	828	825	-3	-0.0036231884057971	-0.00363636363636364	"one complete"
"OG0015086"	906	912	6	0.00662251655629139	0.00657894736842105	"both complete"
"OG0015087"	837	813	-24	-0.028673835125448	-0.029520295202952	"both complete"
"OG0015088"	1536	1539	3	0.001953125	0.00194931773879142	"both complete"
"OG0015089"	903	894	-9	-0.00996677740863787	-0.0100671140939597	"one complete"
"OG0015090"	1806	2373	567	0.313953488372093	0.238938053097345	"both complete"
"OG0015091"	2232	936	-1296	-0.580645161290323	-1.38461538461538	"both complete"
"OG0015092"	762	759	-3	-0.00393700787401575	-0.00395256916996047	"one complete"
"OG0015093"	1851	1794	-57	-0.0307941653160454	-0.0317725752508361	"both complete"
"OG0015094"	1332	1335	3	0.00225225225225225	0.00224719101123596	"both complete"
"OG0015095"	921	912	-9	-0.00977198697068404	-0.00986842105263158	"one complete"
"OG0015096"	969	1074	105	0.108359133126935	0.0977653631284916	"one complete"
"OG0015097"	2595	2607	12	0.0046242774566474	0.0046029919447641	"both complete"
"OG0015098"	3240	3240	0	0	0	"both complete"
"OG0015099"	543	543	0	0	0	"one complete"
"OG0015100"	543	531	-12	-0.0220994475138122	-0.0225988700564972	"one complete"
"OG0015101"	345	552	207	0.6	0.375	"one complete"
"OG0015102"	2364	2364	0	0	0	"one complete"
"OG0015103"	909	906	-3	-0.0033003300330033	-0.0033112582781457	"one complete"
"OG0015104"	2769	2508	-261	-0.0942578548212351	-0.104066985645933	"both complete"
"OG0015105"	1119	1158	39	0.0348525469168901	0.0336787564766839	"both complete"
"OG0015106"	2244	2238	-6	-0.00267379679144385	-0.00268096514745308	"both complete"
"OG0015107"	1119	1119	0	0	0	"both complete"
"OG0015108"	1008	798	-210	-0.208333333333333	-0.263157894736842	"both complete"
"OG0015109"	1530	1509	-21	-0.0137254901960784	-0.0139165009940358	"one complete"
"OG0015110"	1272	1218	-54	-0.0424528301886792	-0.0443349753694581	"one complete"
"OG0015111"	1428	1368	-60	-0.0420168067226891	-0.043859649122807	"both complete"
"OG0015112"	1992	1998	6	0.00301204819277108	0.003003003003003	"one complete"
"OG0015113"	1044	1077	33	0.0316091954022989	0.0306406685236769	"one complete"
"OG0015114"	3168	3183	15	0.00473484848484848	0.00471253534401508	"both complete"
"OG0015115"	1104	1104	0	0	0	"both complete"
"OG0015116"	630	522	-108	-0.171428571428571	-0.206896551724138	"both complete"
"OG0015117"	774	849	75	0.0968992248062016	0.088339222614841	"one complete"
"OG0015118"	1695	951	-744	-0.438938053097345	-0.782334384858044	"both complete"
"OG0015119"	417	732	315	0.755395683453237	0.430327868852459	"both complete"
"OG0015120"	1914	1896	-18	-0.00940438871473354	-0.00949367088607595	"both complete"
"OG0015121"	1440	510	-930	-0.645833333333333	-1.82352941176471	"one complete"
"OG0015122"	2859	2394	-465	-0.162644281217209	-0.194235588972431	"one complete"
"OG0015123"	2526	3168	642	0.2541567695962	0.202651515151515	"both complete"
"OG0015124"	591	1038	447	0.756345177664975	0.430635838150289	"one complete"
"OG0015125"	1599	1437	-162	-0.101313320825516	-0.112734864300626	"one complete"
"OG0015126"	3813	3684	-129	-0.033831628638867	-0.0350162866449511	"both complete"
"OG0015127"	900	900	0	0	0	"both complete"
"OG0015130"	1248	1248	0	0	0	"both complete"
"OG0015131"	1101	963	-138	-0.125340599455041	-0.143302180685358	"one complete"
"OG0015132"	261	258	-3	-0.0114942528735632	-0.0116279069767442	"one complete"
"OG0015133"	576	633	57	0.0989583333333333	0.0900473933649289	"one complete"
"OG0015134"	798	798	0	0	0	"both complete"
"OG0015135"	4050	4425	375	0.0925925925925926	0.0847457627118644	"both complete"
"OG0015136"	1236	1257	21	0.0169902912621359	0.0167064439140811	"both complete"
"OG0015137"	654	669	15	0.0229357798165138	0.0224215246636771	"one complete"
"OG0015138"	1266	852	-414	-0.327014218009479	-0.485915492957746	"both complete"
"OG0015139"	1014	1143	129	0.127218934911243	0.112860892388451	"both complete"
"OG0015140"	1209	1209	0	0	0	"both complete"
"OG0015141"	1161	1413	252	0.217054263565891	0.178343949044586	"one complete"
"OG0015142"	1491	1656	165	0.110663983903421	0.0996376811594203	"one complete"
"OG0015144"	882	882	0	0	0	"both complete"
"OG0015145"	1797	1404	-393	-0.218697829716194	-0.27991452991453	"both complete"
"OG0015146"	537	537	0	0	0	"both complete"
"OG0015147"	270	267	-3	-0.0111111111111111	-0.0112359550561798	"one complete"
"OG0015149"	387	420	33	0.0852713178294574	0.0785714285714286	"one complete"
"OG0015151"	1263	1263	0	0	0	"both complete"
"OG0015152"	687	687	0	0	0	"both complete"
"OG0015153"	885	957	72	0.0813559322033898	0.0752351097178683	"one complete"
"OG0015154"	1257	1296	39	0.0310262529832936	0.0300925925925926	"both complete"
"OG0015155"	996	1047	51	0.0512048192771084	0.0487106017191977	"both complete"
"OG0015156"	753	750	-3	-0.00398406374501992	-0.004	"one complete"
"OG0015157"	288	288	0	0	0	"both complete"
"OG0015158"	1485	1482	-3	-0.00202020202020202	-0.00202429149797571	"both complete"
"OG0015159"	873	870	-3	-0.00343642611683849	-0.00344827586206897	"one complete"
"OG0015160"	1875	2796	921	0.4912	0.329399141630901	"both complete"
"OG0015162"	2373	2373	0	0	0	"one complete"
"OG0015163"	660	657	-3	-0.00454545454545455	-0.0045662100456621	"one complete"
"OG0015164"	2229	2163	-66	-0.0296096904441454	-0.0305131761442441	"both complete"
"OG0015165"	2100	2097	-3	-0.00142857142857143	-0.00143061516452074	"both complete"
"OG0015166"	705	687	-18	-0.025531914893617	-0.0262008733624454	"0 complete"
"OG0015167"	1755	1872	117	0.0666666666666667	0.0625	"both complete"
"OG0015168"	1101	1011	-90	-0.0817438692098093	-0.0890207715133531	"both complete"
"OG0015169"	2130	2394	264	0.123943661971831	0.110275689223058	"both complete"
"OG0015170"	1839	2052	213	0.115823817292007	0.103801169590643	"one complete"
"OG0015171"	1863	1860	-3	-0.00161030595813205	-0.00161290322580645	"both complete"
"OG0015172"	852	567	-285	-0.334507042253521	-0.502645502645503	"one complete"
"OG0015173"	2451	2103	-348	-0.141982864137087	-0.165477888730385	"one complete"
"OG0015174"	1839	2091	252	0.137030995106036	0.12051649928264	"both complete"
"OG0015175"	507	510	3	0.00591715976331361	0.00588235294117647	"both complete"
"OG0015176"	816	834	18	0.0220588235294118	0.0215827338129496	"both complete"
"OG0015177"	714	714	0	0	0	"both complete"
"OG0015178"	1563	1581	18	0.0115163147792706	0.0113851992409867	"both complete"
"OG0015179"	330	699	369	1.11818181818182	0.527896995708155	"one complete"
"OG0015180"	1551	1551	0	0	0	"both complete"
"OG0015181"	1134	1134	0	0	0	"both complete"
"OG0015182"	1041	1041	0	0	0	"both complete"
"OG0015183"	990	1101	111	0.112121212121212	0.100817438692098	"both complete"
"OG0015184"	297	213	-84	-0.282828282828283	-0.394366197183099	"both complete"
"OG0015185"	873	870	-3	-0.00343642611683849	-0.00344827586206897	"both complete"
"OG0015186"	5868	5865	-3	-0.000511247443762781	-0.00051150895140665	"both complete"
"OG0015187"	468	579	111	0.237179487179487	0.191709844559585	"one complete"
"OG0015188"	1866	1863	-3	-0.00160771704180064	-0.00161030595813205	"both complete"
"OG0015189"	603	603	0	0	0	"both complete"
"OG0015190"	723	723	0	0	0	"both complete"
"OG0015191"	1983	1557	-426	-0.21482602118003	-0.273603082851638	"both complete"
"OG0015194"	1014	1128	114	0.112426035502959	0.101063829787234	"one complete"
"OG0015195"	1803	1668	-135	-0.0748752079866889	-0.0809352517985611	"both complete"
"OG0015196"	3306	3306	0	0	0	"both complete"
"OG0015197"	810	843	33	0.0407407407407407	0.0391459074733096	"one complete"
"OG0015198"	564	561	-3	-0.00531914893617021	-0.0053475935828877	"one complete"
"OG0015199"	891	888	-3	-0.00336700336700337	-0.00337837837837838	"one complete"
"OG0015200"	615	612	-3	-0.0048780487804878	-0.00490196078431373	"one complete"
"OG0015201"	1326	1425	99	0.0746606334841629	0.0694736842105263	"one complete"
"OG0015202"	651	687	36	0.0552995391705069	0.0524017467248908	"both complete"
"OG0015203"	186	435	249	1.33870967741935	0.572413793103448	"both complete"
"OG0015204"	258	264	6	0.0232558139534884	0.0227272727272727	"both complete"
"OG0015205"	2001	1989	-12	-0.00599700149925037	-0.00603318250377074	"one complete"
"OG0015206"	696	693	-3	-0.00431034482758621	-0.00432900432900433	"one complete"
"OG0015207"	1092	633	-459	-0.42032967032967	-0.725118483412322	"one complete"
"OG0015208"	4497	4434	-63	-0.0140093395597065	-0.0142083897158322	"both complete"
"OG0015209"	1704	1704	0	0	0	"both complete"
"OG0015210"	1593	1593	0	0	0	"both complete"
"OG0015211"	468	465	-3	-0.00641025641025641	-0.00645161290322581	"one complete"
"OG0015212"	441	999	558	1.26530612244898	0.558558558558559	"one complete"
"OG0015213"	2376	2373	-3	-0.00126262626262626	-0.00126422250316056	"one complete"
"OG0015214"	4176	4689	513	0.122844827586207	0.109404990403071	"both complete"
"OG0015215"	357	384	27	0.0756302521008403	0.0703125	"one complete"
"OG0015216"	696	660	-36	-0.0517241379310345	-0.0545454545454545	"both complete"
"OG0015217"	3534	3039	-495	-0.140067911714771	-0.162882527147088	"both complete"
"OG0015219"	684	1068	384	0.56140350877193	0.359550561797753	"0 complete"
"OG0015220"	3753	3804	51	0.0135891286970424	0.0134069400630915	"both complete"
"OG0015221"	663	576	-87	-0.131221719457014	-0.151041666666667	"both complete"
"OG0015222"	1605	1611	6	0.00373831775700935	0.0037243947858473	"both complete"
"OG0015223"	312	309	-3	-0.00961538461538462	-0.00970873786407767	"one complete"
"OG0015224"	1542	1662	120	0.0778210116731518	0.0722021660649819	"both complete"
"OG0015225"	1860	1839	-21	-0.0112903225806452	-0.0114192495921697	"both complete"
"OG0015226"	2076	1929	-147	-0.0708092485549133	-0.0762052877138414	"both complete"
"OG0015227"	3762	3762	0	0	0	"both complete"
"OG0015228"	504	501	-3	-0.00595238095238095	-0.00598802395209581	"one complete"
"OG0015229"	1296	1545	249	0.19212962962963	0.161165048543689	"one complete"
"OG0015230"	1221	1221	0	0	0	"one complete"
"OG0015231"	894	924	30	0.0335570469798658	0.0324675324675325	"both complete"
"OG0015232"	1257	1302	45	0.035799522673031	0.0345622119815668	"one complete"
"OG0015233"	2400	1485	-915	-0.38125	-0.616161616161616	"both complete"
"OG0015234"	1572	1566	-6	-0.00381679389312977	-0.00383141762452107	"one complete"
"OG0015235"	678	678	0	0	0	"both complete"
"OG0015236"	780	780	0	0	0	"both complete"
"OG0015237"	1944	1410	-534	-0.274691358024691	-0.378723404255319	"both complete"
"OG0015238"	1353	1164	-189	-0.139689578713969	-0.162371134020619	"one complete"
"OG0015239"	2004	2004	0	0	0	"both complete"
"OG0015240"	1185	1185	0	0	0	"both complete"
"OG0015241"	1434	1434	0	0	0	"both complete"
"OG0015242"	3309	2412	-897	-0.271078875793291	-0.371890547263682	"both complete"
"OG0015243"	663	675	12	0.0180995475113122	0.0177777777777778	"one complete"
"OG0015244"	360	360	0	0	0	"both complete"
"OG0015245"	501	642	141	0.281437125748503	0.219626168224299	"both complete"
"OG0015246"	2145	2034	-111	-0.0517482517482517	-0.0545722713864307	"both complete"
"OG0015247"	603	690	87	0.144278606965174	0.126086956521739	"one complete"
"OG0015248"	1449	1443	-6	-0.0041407867494824	-0.00415800415800416	"one complete"
"OG0015249"	696	726	30	0.0431034482758621	0.0413223140495868	"both complete"
"OG0015250"	1425	1422	-3	-0.00210526315789474	-0.00210970464135021	"both complete"
"OG0015251"	543	543	0	0	0	"both complete"
"OG0015252"	1053	1092	39	0.037037037037037	0.0357142857142857	"both complete"
"OG0015253"	1794	1623	-171	-0.0953177257525084	-0.105360443622921	"both complete"
"OG0015254"	828	840	12	0.0144927536231884	0.0142857142857143	"both complete"
"OG0015255"	771	873	102	0.132295719844358	0.116838487972509	"both complete"
"OG0015256"	3003	2934	-69	-0.022977022977023	-0.0235173824130879	"both complete"
"OG0015257"	1548	1620	72	0.0465116279069767	0.0444444444444444	"both complete"
"OG0015258"	1473	1425	-48	-0.0325865580448065	-0.0336842105263158	"both complete"
"OG0015259"	1635	1209	-426	-0.260550458715596	-0.352357320099256	"both complete"
"OG0015260"	1743	1713	-30	-0.0172117039586919	-0.0175131348511384	"one complete"
"OG0015261"	222	336	114	0.513513513513513	0.339285714285714	"one complete"
"OG0015262"	561	618	57	0.101604278074866	0.0922330097087379	"both complete"
"OG0015263"	960	819	-141	-0.146875	-0.172161172161172	"one complete"
"OG0015264"	969	1125	156	0.160990712074303	0.138666666666667	"both complete"
"OG0015265"	1437	1437	0	0	0	"both complete"
"OG0015266"	867	1530	663	0.764705882352941	0.433333333333333	"both complete"
"OG0015267"	1995	1998	3	0.00150375939849624	0.0015015015015015	"one complete"
"OG0015268"	510	864	354	0.694117647058824	0.409722222222222	"both complete"
"OG0015269"	2394	2943	549	0.229323308270677	0.186544342507645	"one complete"
"OG0015270"	1986	1929	-57	-0.0287009063444109	-0.0295489891135303	"both complete"
"OG0015271"	2136	2217	81	0.0379213483146067	0.0365358592692828	"both complete"
"OG0015272"	1578	1512	-66	-0.0418250950570342	-0.0436507936507936	"one complete"
"OG0015273"	1212	1308	96	0.0792079207920792	0.073394495412844	"both complete"
"OG0015274"	1767	1764	-3	-0.00169779286926995	-0.00170068027210884	"one complete"
"OG0015275"	294	291	-3	-0.0102040816326531	-0.0103092783505155	"one complete"
"OG0015276"	1197	1194	-3	-0.0025062656641604	-0.00251256281407035	"both complete"
"OG0015277"	1029	1032	3	0.00291545189504373	0.00290697674418605	"both complete"
"OG0015278"	3153	3342	189	0.0599429115128449	0.0565529622980251	"both complete"
"OG0015279"	726	723	-3	-0.00413223140495868	-0.004149377593361	"one complete"
"OG0015280"	951	951	0	0	0	"both complete"
"OG0015281"	951	939	-12	-0.0126182965299685	-0.012779552715655	"both complete"
"OG0015282"	1983	1983	0	0	0	"both complete"
"OG0015283"	942	942	0	0	0	"both complete"
"OG0015284"	1092	1137	45	0.0412087912087912	0.0395778364116095	"one complete"
"OG0015285"	1407	1407	0	0	0	"both complete"
"OG0015286"	402	384	-18	-0.0447761194029851	-0.046875	"both complete"
"OG0015287"	1311	1215	-96	-0.0732265446224256	-0.0790123456790123	"both complete"
"OG0015288"	4410	3819	-591	-0.134013605442177	-0.154752553024352	"both complete"
"OG0015289"	867	1014	147	0.169550173010381	0.144970414201183	"both complete"
"OG0015290"	975	966	-9	-0.00923076923076923	-0.0093167701863354	"one complete"
"OG0015291"	768	897	129	0.16796875	0.1438127090301	"one complete"
"OG0015292"	1185	1131	-54	-0.0455696202531646	-0.0477453580901857	"one complete"
"OG0015293"	1146	1146	0	0	0	"both complete"
"OG0015294"	1350	1401	51	0.0377777777777778	0.0364025695931477	"one complete"
"OG0015295"	1971	2094	123	0.0624048706240487	0.0587392550143266	"both complete"
"OG0015296"	858	822	-36	-0.041958041958042	-0.0437956204379562	"one complete"
"OG0015297"	1389	2202	813	0.585313174946004	0.369209809264305	"both complete"
"OG0015298"	711	1518	807	1.13502109704641	0.531620553359684	"one complete"
"OG0015299"	1239	1377	138	0.11138014527845	0.100217864923747	"both complete"
"OG0015300"	516	519	3	0.00581395348837209	0.00578034682080925	"one complete"
"OG0015301"	615	585	-30	-0.0487804878048781	-0.0512820512820513	"both complete"
"OG0015302"	570	573	3	0.00526315789473684	0.00523560209424084	"both complete"
"OG0015303"	447	390	-57	-0.12751677852349	-0.146153846153846	"one complete"
"OG0015304"	2031	2016	-15	-0.00738552437223043	-0.00744047619047619	"one complete"
"OG0015305"	957	777	-180	-0.188087774294671	-0.231660231660232	"one complete"
"OG0015306"	762	942	180	0.236220472440945	0.191082802547771	"one complete"
"OG0015307"	1488	1614	126	0.0846774193548387	0.0780669144981413	"both complete"
"OG0015308"	933	933	0	0	0	"both complete"
"OG0015309"	1368	1638	270	0.197368421052632	0.164835164835165	"one complete"
"OG0015310"	507	1191	684	1.3491124260355	0.574307304785894	"one complete"
"OG0015311"	528	339	-189	-0.357954545454545	-0.557522123893805	"0 complete"
"OG0015312"	1806	2067	261	0.144518272425249	0.126269956458636	"both complete"
"OG0015313"	813	681	-132	-0.162361623616236	-0.193832599118943	"0 complete"
"OG0015314"	1770	1716	-54	-0.0305084745762712	-0.0314685314685315	"one complete"
"OG0015315"	780	750	-30	-0.0384615384615385	-0.04	"one complete"
"OG0015316"	729	726	-3	-0.00411522633744856	-0.00413223140495868	"one complete"
"OG0015317"	3516	3408	-108	-0.0307167235494881	-0.0316901408450704	"one complete"
"OG0015318"	1677	2160	483	0.288014311270125	0.223611111111111	"both complete"
"OG0015319"	1212	1209	-3	-0.00247524752475248	-0.00248138957816377	"one complete"
"OG0015320"	1929	1926	-3	-0.0015552099533437	-0.00155763239875389	"one complete"
"OG0015321"	3267	3501	234	0.0716253443526171	0.0668380462724936	"one complete"
"OG0015322"	1149	2334	1185	1.03133159268929	0.507712082262211	"both complete"
"OG0015323"	705	765	60	0.0851063829787234	0.0784313725490196	"both complete"
"OG0015324"	3447	3453	6	0.00174064403829417	0.00173761946133797	"both complete"
"OG0015325"	933	930	-3	-0.00321543408360129	-0.0032258064516129	"one complete"
"OG0015326"	1362	1536	174	0.127753303964758	0.11328125	"one complete"
"OG0015327"	843	684	-159	-0.188612099644128	-0.232456140350877	"0 complete"
"OG0015328"	1068	1062	-6	-0.00561797752808989	-0.00564971751412429	"both complete"
"OG0015329"	900	1101	201	0.223333333333333	0.182561307901907	"one complete"
"OG0015330"	489	489	0	0	0	"both complete"
"OG0015331"	897	945	48	0.0535117056856187	0.0507936507936508	"both complete"
"OG0015332"	3339	3564	225	0.0673854447439353	0.0631313131313131	"both complete"
"OG0015333"	1071	1095	24	0.0224089635854342	0.0219178082191781	"both complete"
"OG0015334"	597	597	0	0	0	"both complete"
"OG0015335"	1059	1059	0	0	0	"both complete"
"OG0015336"	1155	1179	24	0.0207792207792208	0.0203562340966921	"both complete"
"OG0015337"	1593	1317	-276	-0.173258003766478	-0.209567198177677	"both complete"
"OG0015338"	708	684	-24	-0.0338983050847458	-0.0350877192982456	"one complete"
"OG0015339"	1614	1626	12	0.00743494423791822	0.00738007380073801	"one complete"
"OG0015340"	2544	2910	366	0.143867924528302	0.125773195876289	"one complete"
"OG0015341"	1629	1644	15	0.00920810313075507	0.00912408759124088	"one complete"
"OG0015342"	1314	1119	-195	-0.148401826484018	-0.17426273458445	"both complete"
"OG0015343"	459	456	-3	-0.0065359477124183	-0.00657894736842105	"both complete"
"OG0015344"	1038	1089	51	0.0491329479768786	0.046831955922865	"one complete"
"OG0015345"	1161	1308	147	0.126614987080103	0.112385321100917	"both complete"
"OG0015346"	1101	1098	-3	-0.00272479564032698	-0.00273224043715847	"both complete"
"OG0015347"	483	516	33	0.0683229813664596	0.063953488372093	"one complete"
"OG0015348"	519	519	0	0	0	"both complete"
"OG0015349"	756	423	-333	-0.44047619047619	-0.787234042553192	"both complete"
"OG0015350"	1134	1137	3	0.00264550264550265	0.00263852242744063	"both complete"
"OG0015351"	756	756	0	0	0	"both complete"
"OG0015352"	1749	1770	21	0.0120068610634648	0.011864406779661	"both complete"
"OG0015353"	1053	1287	234	0.222222222222222	0.181818181818182	"0 complete"
"OG0015354"	1620	1011	-609	-0.375925925925926	-0.602373887240356	"both complete"
"OG0015355"	1410	1410	0	0	0	"both complete"
"OG0015356"	801	837	36	0.0449438202247191	0.043010752688172	"both complete"
"OG0015357"	1161	1773	612	0.527131782945736	0.345177664974619	"both complete"
"OG0015358"	1641	1620	-21	-0.0127970749542962	-0.012962962962963	"both complete"
"OG0015359"	1188	822	-366	-0.308080808080808	-0.445255474452555	"both complete"
"OG0015360"	918	975	57	0.0620915032679739	0.0584615384615385	"one complete"
"OG0015361"	1524	1065	-459	-0.301181102362205	-0.430985915492958	"both complete"
"OG0015362"	972	993	21	0.0216049382716049	0.0211480362537764	"both complete"
"OG0015363"	3198	2127	-1071	-0.334896810506567	-0.503526093088858	"0 complete"
"OG0015364"	1617	1629	12	0.00742115027829314	0.00736648250460405	"both complete"
"OG0015365"	555	687	132	0.237837837837838	0.192139737991266	"both complete"
"OG0015366"	1533	1512	-21	-0.0136986301369863	-0.0138888888888889	"both complete"
"OG0015367"	270	267	-3	-0.0111111111111111	-0.0112359550561798	"one complete"
"OG0015368"	1221	1185	-36	-0.0294840294840295	-0.030379746835443	"both complete"
"OG0015369"	2922	2925	3	0.00102669404517454	0.00102564102564103	"both complete"
"OG0015370"	2388	2388	0	0	0	"both complete"
"OG0015371"	1338	1335	-3	-0.00224215246636771	-0.00224719101123596	"one complete"
"OG0015372"	1578	1311	-267	-0.169201520912548	-0.203661327231121	"one complete"
"OG0015373"	981	981	0	0	0	"both complete"
"OG0015374"	1062	1077	15	0.0141242937853107	0.0139275766016713	"both complete"
"OG0015375"	516	516	0	0	0	"both complete"
"OG0015376"	1176	1269	93	0.0790816326530612	0.0732860520094563	"both complete"
"OG0015377"	1416	1407	-9	-0.00635593220338983	-0.00639658848614072	"both complete"
"OG0015378"	585	582	-3	-0.00512820512820513	-0.00515463917525773	"one complete"
"OG0015379"	951	948	-3	-0.00315457413249211	-0.00316455696202532	"both complete"
"OG0015380"	615	591	-24	-0.0390243902439024	-0.0406091370558376	"one complete"
"OG0015381"	2325	2328	3	0.00129032258064516	0.00128865979381443	"both complete"
"OG0015382"	3099	3294	195	0.0629235237173282	0.0591985428051002	"both complete"
"OG0015383"	1335	1263	-72	-0.0539325842696629	-0.0570071258907363	"one complete"
"OG0015384"	975	1428	453	0.464615384615385	0.317226890756303	"one complete"
"OG0015385"	1398	1452	54	0.0386266094420601	0.0371900826446281	"both complete"
"OG0015386"	1044	1041	-3	-0.0028735632183908	-0.00288184438040346	"one complete"
"OG0015387"	1803	1875	72	0.0399334442595674	0.0384	"both complete"
"OG0015388"	1242	1242	0	0	0	"both complete"
"OG0015389"	810	924	114	0.140740740740741	0.123376623376623	"both complete"
"OG0015390"	1236	1236	0	0	0	"both complete"
"OG0015391"	1935	1938	3	0.00155038759689922	0.00154798761609907	"both complete"
"OG0015392"	1131	1095	-36	-0.0318302387267905	-0.0328767123287671	"both complete"
"OG0015393"	1083	1035	-48	-0.0443213296398892	-0.0463768115942029	"both complete"
"OG0015394"	1386	1311	-75	-0.0541125541125541	-0.05720823798627	"one complete"
"OG0015395"	1620	1563	-57	-0.0351851851851852	-0.036468330134357	"both complete"
"OG0015396"	1062	1062	0	0	0	"both complete"
"OG0015397"	963	804	-159	-0.165109034267913	-0.197761194029851	"both complete"
"OG0015398"	2826	2439	-387	-0.136942675159236	-0.158671586715867	"one complete"
"OG0015399"	2223	2490	267	0.120107962213225	0.107228915662651	"both complete"
"OG0015400"	1737	1737	0	0	0	"both complete"
"OG0015401"	213	411	198	0.929577464788732	0.481751824817518	"one complete"
"OG0015402"	1170	1416	246	0.21025641025641	0.173728813559322	"both complete"
"OG0015403"	327	255	-72	-0.220183486238532	-0.282352941176471	"both complete"
"OG0015404"	474	510	36	0.0759493670886076	0.0705882352941176	"one complete"
"OG0015405"	642	579	-63	-0.0981308411214953	-0.10880829015544	"both complete"
"OG0015406"	1887	1890	3	0.00158982511923688	0.00158730158730159	"one complete"
"OG0015407"	828	831	3	0.0036231884057971	0.0036101083032491	"both complete"
"OG0015408"	1545	1176	-369	-0.238834951456311	-0.313775510204082	"both complete"
"OG0015409"	726	708	-18	-0.0247933884297521	-0.0254237288135593	"one complete"
"OG0015410"	753	891	138	0.183266932270916	0.154882154882155	"one complete"
"OG0015411"	1782	525	-1257	-0.705387205387205	-2.39428571428571	"both complete"
"OG0015412"	2103	2196	93	0.0442225392296719	0.0423497267759563	"one complete"
"OG0015413"	1383	1395	12	0.00867678958785249	0.00860215053763441	"both complete"
"OG0015414"	1638	1587	-51	-0.0311355311355311	-0.0321361058601134	"both complete"
"OG0015415"	528	528	0	0	0	"both complete"
"OG0015416"	501	501	0	0	0	"both complete"
"OG0015417"	1710	1218	-492	-0.287719298245614	-0.403940886699507	"both complete"
"OG0015418"	336	231	-105	-0.3125	-0.454545454545455	"0 complete"
"OG0015419"	2283	2112	-171	-0.0749014454664915	-0.0809659090909091	"both complete"
"OG0015420"	1932	2007	75	0.0388198757763975	0.0373692077727952	"both complete"
"OG0015421"	963	1035	72	0.0747663551401869	0.0695652173913043	"both complete"
"OG0015422"	2400	2364	-36	-0.015	-0.0152284263959391	"both complete"
"OG0015423"	1566	1566	0	0	0	"both complete"
